hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:53503	LINC02514	long intergenic non-protein coding RNA 2514	non-coding RNA	RNA, long non-coding	Approved	4q35.2	04q35.2							2017-05-09			2017-05-09	105377602	ENSG00000250042	OTTHUMG00000160297			NR_149103																									URS000008E632
HGNC:53504	LINC02515	long intergenic non-protein coding RNA 2515	non-coding RNA	RNA, long non-coding	Approved	4q35.2	04q35.2							2017-05-09			2017-05-09	102723920	ENSG00000250620	OTTHUMG00000160298			XR_001741954																									URS000020A83A
HGNC:53505	LINC02516	long intergenic non-protein coding RNA 2516	non-coding RNA	RNA, long non-coding	Approved	4q28.1	04q28.1							2017-05-09			2017-05-09	101927087	ENSG00000261083	OTTHUMG00000176090			NR_110838																									URS0000142054
HGNC:53506	LINC02517	long intergenic non-protein coding RNA 2517	non-coding RNA	RNA, long non-coding	Approved	4p16.1	04p16.1							2017-05-09			2017-05-09	105374374	ENSG00000249145	OTTHUMG00000160052			NR_149125																									URS0000BC448D
HGNC:53509	LINC02518	long intergenic non-protein coding RNA 2518	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21							2017-05-12			2017-05-12	105377957	ENSG00000232316	OTTHUMG00000015399			NR_149098																									URS0000BC45D4
HGNC:53510	LINC02519	long intergenic non-protein coding RNA 2519	non-coding RNA	RNA, long non-coding	Approved	6q27	06q27							2017-05-12			2017-05-12	105378147	ENSG00000226194	OTTHUMG00000016055			XR_001744474																									URS000044F820
HGNC:53511	LINC02520	long intergenic non-protein coding RNA 2520	non-coding RNA	RNA, long non-coding	Approved	6p21.2	06p21.2							2017-05-12			2017-05-12	100505530	ENSG00000204110	OTTHUMG00000177812			NR_126057																									URS00007E386E
HGNC:53560	LINC02521	long intergenic non-protein coding RNA 2521	non-coding RNA	RNA, long non-coding	Approved	6p25.2	06p25.2							2017-05-31			2017-05-31	105374885	ENSG00000228718	OTTHUMG00000014123			NR_149118																									URS0000BC4583
HGNC:53541	LINC02522	long intergenic non-protein coding RNA 2522	non-coding RNA	RNA, long non-coding	Approved	6p24.3	06p24.3							2017-05-15			2017-05-15	101928106	ENSG00000231056	OTTHUMG00000014232			XR_241972																									URS00004B197F
HGNC:53542	LINC02523	long intergenic non-protein coding RNA 2523	non-coding RNA	RNA, long non-coding	Approved	6q22.31	06q22.31							2017-05-15			2017-05-15	643623	ENSG00000224506	OTTHUMG00000015509			NR_038906																									URS000075A5FE
HGNC:53545	LINC02525	long intergenic non-protein coding RNA 2525	non-coding RNA	RNA, long non-coding	Approved	6p25.2	06p25.2							2017-05-15			2018-04-09	100507194	ENSG00000230269	OTTHUMG00000014141			NR_038295																									URS000075C027
HGNC:53550	LINC02526	long intergenic non-protein coding RNA 2526	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21							2017-05-19			2017-05-19	105377926	ENSG00000229654	OTTHUMG00000015306			NR_149100																									URS0000BC445F
HGNC:53553	LINC02527	long intergenic non-protein coding RNA 2527	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21							2017-05-26			2017-05-26	105377946	ENSG00000227012	OTTHUMG00000015381			NR_149099																									URS0000BC44CF
HGNC:53554	LINC02528	long intergenic non-protein coding RNA 2528	non-coding RNA	RNA, long non-coding	Approved	6q23.3	06q23.3							2017-05-26			2017-05-26	105378020	ENSG00000229922	OTTHUMG00000015667			NR_149097																									URS0000BC4578
HGNC:53555	LINC02529	long intergenic non-protein coding RNA 2529	non-coding RNA	RNA, long non-coding	Approved	6q25.3	06q25.3							2017-05-26			2017-05-26	102724053	ENSG00000234777	OTTHUMG00000015931			NR_125873																									URS00004906A1
HGNC:53556	LINC02530	long intergenic non-protein coding RNA 2530	non-coding RNA	RNA, long non-coding	Approved	6p24.1	06p24.1							2017-05-26			2017-05-26	101928309	ENSG00000234015	OTTHUMG00000014269			NR_149140																									URS0000BC440A
HGNC:53557	LINC02531	long intergenic non-protein coding RNA 2531	non-coding RNA	RNA, long non-coding	Approved	6q16.1	06q16.1							2017-05-26			2017-05-26	107986533	ENSG00000220908	OTTHUMG00000015224			XR_002956401																									URS000036DF32
HGNC:53549	LINC02532	long intergenic non-protein coding RNA 2532	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21							2017-05-31			2017-05-31	100422737	ENSG00000235142	OTTHUMG00000015305			NR_033557																									URS0000BC44F9
HGNC:53566	LINC02533	long intergenic non-protein coding RNA 2533	non-coding RNA	RNA, long non-coding	Approved	6p25.1	06p25.1							2017-06-06			2017-06-06	105374895	ENSG00000260239	OTTHUMG00000175890			NR_149117																									URS0000BC4576
HGNC:53567	LINC02534	long intergenic non-protein coding RNA 2534	non-coding RNA	RNA, long non-coding	Approved	6q22.1	06q22.1							2017-06-06			2017-06-06	105377962	ENSG00000228777	OTTHUMG00000015421			NR_134602																									URS0000A772D2
HGNC:53569	LINC02535	long intergenic non-protein coding RNA 2535	non-coding RNA	RNA, long non-coding	Approved	6q14.3	06q14.3							2017-06-06			2017-06-06	101928820	ENSG00000234155	OTTHUMG00000015137			NR_134634																									URS0000A76479
HGNC:53570	LINC02536	long intergenic non-protein coding RNA 2536	non-coding RNA	RNA, long non-coding	Approved	6q22.33	06q22.33							2017-06-06			2017-06-06	105377997	ENSG00000281248	OTTHUMG00000190264			XR_001743851																									URS0000812051
HGNC:27784	LINC02537	long intergenic non-protein coding RNA 2537	non-coding RNA	RNA, long non-coding	Approved	6p21.1	06p21.1							2017-06-06			2017-06-06	285857	ENSG00000283215	OTTHUMG00000191625			NR_149142																									URS0000BC4652
HGNC:53571	LINC02538	long intergenic non-protein coding RNA 2538	non-coding RNA	RNA, long non-coding	Approved	6q27	06q27							2017-06-06			2017-06-06	401286	ENSG00000272549	OTTHUMG00000185869			NR_117091																									URS000075C7E1
HGNC:53572	LINC02539	long intergenic non-protein coding RNA 2539	non-coding RNA	RNA, long non-coding	Approved	6q23.3	06q23.3	RP11-356I2.2						2017-06-06			2017-09-28	100507406	ENSG00000234956	OTTHUMG00000015661			NR_121618																									URS000075BD5C
HGNC:53573	LINC02540	long intergenic non-protein coding RNA 2540	non-coding RNA	RNA, long non-coding	Approved	6q14.1	06q14.1							2017-06-06			2017-06-06	105377860	ENSG00000236635	OTTHUMG00000015064			NR_149101																									URS0000BC4480
HGNC:53574	LINC02541	long intergenic non-protein coding RNA 2541	non-coding RNA	RNA, long non-coding	Approved	6q21	06q21							2017-06-06			2017-06-06	101927686	ENSG00000230943	OTTHUMG00000015401			NR_125844																									URS00007E3C80
HGNC:53576	LINC02542	long intergenic non-protein coding RNA 2542	non-coding RNA	RNA, long non-coding	Approved	6q14.1	06q14.1							2017-06-06			2017-06-06	102724168	ENSG00000226453	OTTHUMG00000015101			NR_149134																									URS0000BC4554
HGNC:53577	LINC02543	long intergenic non-protein coding RNA 2543	non-coding RNA	RNA, long non-coding	Approved	6p22.3	06p22.3							2017-06-06			2017-06-06	101928406	ENSG00000232947	OTTHUMG00000014297			XR_241981																									URS00000055D5
HGNC:53578	LINC02544	long intergenic non-protein coding RNA 2544	non-coding RNA	RNA, long non-coding	Approved	6q27	06q27							2017-06-06			2017-06-06	101929504	ENSG00000261039	OTTHUMG00000175951			NR_125863																									URS00007E3599
HGNC:53580	LINC02545	long intergenic non-protein coding RNA 2545	non-coding RNA	RNA, long non-coding	Approved	11p15.2	11p15.2							2017-06-06			2017-06-06	105376561	ENSG00000254930	OTTHUMG00000165749			NR_149109																									URS00003B2E19
HGNC:53581	LINC02546	long intergenic non-protein coding RNA 2546	non-coding RNA	RNA, long non-coding	Approved	11p14.1	11p14.1							2017-06-06			2017-06-06	105376606	ENSG00000255117	OTTHUMG00000166133			NR_149106																									URS0000BC454E
HGNC:53582	LINC02547	long intergenic non-protein coding RNA 2547	non-coding RNA	RNA, long non-coding	Approved	11p15.3	11p15.3							2017-06-06			2017-06-06	105376554	ENSG00000254486	OTTHUMG00000165710			NR_135109																									URS00000CF9B3
HGNC:53583	LINC02548	long intergenic non-protein coding RNA 2548	non-coding RNA	RNA, long non-coding	Approved	11p15.3-p15.2	11p15.3-p15.2							2017-06-06			2018-02-13	105376562	ENSG00000255411	OTTHUMG00000165747			NR_149108																									URS0000BC461F
HGNC:53584	LINC02549	long intergenic non-protein coding RNA 2549	non-coding RNA	RNA, long non-coding	Approved	6q12	06q12							2017-06-06			2017-06-06	101928280	ENSG00000226497	OTTHUMG00000014979			NR_125854																									URS00007E490F
HGNC:53585	LINC02550	long intergenic non-protein coding RNA 2550	non-coding RNA	RNA, long non-coding	Approved	11q23.1	11q23.1							2017-06-06			2017-06-06	105369490	ENSG00000271584	OTTHUMG00000185166			NR_149131																									URS0000BC44DA
HGNC:53586	LINC02551	long intergenic non-protein coding RNA 2551	non-coding RNA	RNA, long non-coding	Approved	11q24.3	11q24.3	RP11-890B15.2						2017-06-06			2017-06-16	100507431	ENSG00000254842	OTTHUMG00000165661			NR_125383			28611953																						URS00007E4D6D
HGNC:53587	LINC02552	long intergenic non-protein coding RNA 2552	non-coding RNA	RNA, long non-coding	Approved	11q22.3	11q22.3							2017-06-06			2017-06-06	102723895	ENSG00000256422	OTTHUMG00000165998			NR_120585																									URS000075EB14
HGNC:53588	LINC02553	long intergenic non-protein coding RNA 2553	non-coding RNA	RNA, long non-coding	Approved	11q21	11q21							2017-06-06			2017-06-06	105369449	ENSG00000255039	OTTHUMG00000167664																												URS000000DBDA
HGNC:53594	LINC02554	long intergenic non-protein coding RNA 2554	non-coding RNA	RNA, long non-coding	Approved	22q12.1	22q12.1							2017-06-16			2017-06-21	100507657	ENSG00000226741	OTTHUMG00000150947			NR_134581																									URS0000A7675D
HGNC:53593	LINC02555	long intergenic non-protein coding RNA 2555	non-coding RNA	RNA, long non-coding	Approved	12q12	12q12	AC079630.2						2017-06-16	2017-06-16	2017-06-16	2017-06-16	101930164	ENSG00000260943	OTTHUMG00000172895		AK026751	XR_001749085			28618399																						URS00000ED9FC
HGNC:53595	LINC02556	long intergenic non-protein coding RNA 2556	non-coding RNA	RNA, long non-coding	Approved	22q11.23	22q11.23							2017-06-16			2017-06-16	102724679	ENSG00000236611	OTTHUMG00000150838			NR_149133																									URS00002698E5
HGNC:53596	LINC02557	long intergenic non-protein coding RNA 2557	non-coding RNA	RNA, long non-coding	Approved	22q11.23	22q11.23							2017-06-16			2017-06-16	105372955	ENSG00000225413	OTTHUMG00000150840			XR_001756411																									URS000053833C
HGNC:53597	LINC02558	long intergenic non-protein coding RNA 2558	non-coding RNA	RNA, long non-coding	Approved	22q12.3	22q12.3							2017-06-16			2017-06-16	105372999	ENSG00000230866	OTTHUMG00000150005			NR_149128																									URS0000BC44B7
HGNC:53598	LINC02559	long intergenic non-protein coding RNA 2559	non-coding RNA	RNA, long non-coding	Approved	22q12.1	22q12.1							2017-06-16			2017-06-16	105372972	ENSG00000236464	OTTHUMG00000151344			XR_938103																									URS00001920D0
HGNC:53600	LINC02560	long intergenic non-protein coding RNA 2560	non-coding RNA	RNA, long non-coding	Approved	19q13.43	19q13.43	CTD-2619J13.13						2017-06-16			2017-06-23	110806301	ENSG00000268307	OTTHUMG00000183532			NR_149054			28611953																						URS0000BC43DD
HGNC:53601	LINC02561	long intergenic non-protein coding RNA 2561	non-coding RNA	RNA, long non-coding	Approved	10p15.1	10p15.1	RP11-445P17.8						2017-06-16			2017-06-16	110806285	ENSG00000224034	OTTHUMG00000017590			NR_149060			28611953																						URS0000BC45F0
HGNC:53602	LINC02562	long intergenic non-protein coding RNA 2562	non-coding RNA	RNA, long non-coding	Approved	4q13.3	04q13.3	RP11-44F21.5						2017-06-16			2017-06-16	105377283	ENSG00000260265	OTTHUMG00000176161			NR_149051			28611953																						URS0000BC456A
HGNC:52923	LINC02563	long intergenic non-protein coding RNA 2563	non-coding RNA	RNA, long non-coding	Approved	17q24.1	17q24.1	CRAT40	cervical cancer-associated transcript 40					2017-06-19			2017-06-19	105827617	ENSG00000263520	OTTHUMG00000179538			NR_131984																									URS000038CAAF
HGNC:53604	LINC02564	long intergenic non-protein coding RNA 2564	non-coding RNA	RNA, long non-coding	Approved	18p11.32	18p11.32							2017-06-20			2017-06-20	102724130	ENSG00000262352	OTTHUMG00000177910			NR_149137																									URS0000BC462B
HGNC:53605	LINC02565	long intergenic non-protein coding RNA 2565	non-coding RNA	RNA, long non-coding	Approved	18q21.31	18q21.31							2017-06-20			2017-06-20	105372138	ENSG00000267726	OTTHUMG00000180100			NR_149129																									URS0000587BBE
HGNC:53609	LINC02567	long intergenic non-protein coding RNA 2567	non-coding RNA	RNA, long non-coding	Approved	1p31.1	01p31.1	ENST00000427806						2017-07-05		2017-07-05	2017-07-05	110806286	ENSG00000237552	OTTHUMG00000009684			NR_149059			27021288																						URS00002C3963
HGNC:51430	LINC02568	long intergenic non-protein coding RNA 2568	non-coding RNA	RNA, long non-coding	Approved	15q22.2-q22.31	15q22.2-q22.31							2017-08-03			2018-02-13	102723344	ENSG00000259459	OTTHUMG00000172301		BX642193	NR_120375																									URS000075D1AA
HGNC:39760	LINC02569	long intergenic non-protein coding RNA 2569	non-coding RNA	RNA, long non-coding	Approved	6p21.33	06p21.33	TCONS_00011283						2017-08-03			2017-08-03	111082993	ENSG00000235781	OTTHUMG00000132773		BX102899	NR_149088																									URS0000BC44FD
HGNC:39766	LINC02570	long intergenic non-protein coding RNA 2570	non-coding RNA	RNA, long non-coding	Approved	6p21.33	06p21.33	XXbac-BPG27H4.8						2017-08-03			2017-08-04	105375014	ENSG00000237923	OTTHUMG00000133550			NR_134610			18193213																						URS0000A7648E
HGNC:53630	LINC02571	long intergenic non-protein coding RNA 2571	non-coding RNA	RNA, long non-coding	Approved	6p21.33	06p21.33							2017-08-04			2017-08-04	105375015	ENSG00000256166	OTTHUMG00000168870			NR_149115																									URS0000BC43E6
HGNC:53634	LINC02572	long intergenic non-protein coding RNA 2572	non-coding RNA	RNA, long non-coding	Approved	2q21.1	02q21.1	AC079776.2						2017-08-09			2017-08-09	105373615	ENSG00000229536	OTTHUMG00000153489			NR_149127			28781691																						URS0000BC441C
HGNC:53730	LINC02573	long intergenic non-protein coding RNA 2573	non-coding RNA	RNA, long non-coding	Approved	21q21.1	21q21.1							2017-09-21			2017-09-21	111216285	ENSG00000233236	OTTHUMG00000074606			NR_151724			28900495																						URS0000CCDF9F
HGNC:53746	LINC02574	long intergenic non-protein coding RNA 2574	non-coding RNA	RNA, long non-coding	Approved	1p35.3	01p35.3	RP11-288L9.1						2017-09-28			2017-09-28	111216282	ENSG00000233975	OTTHUMG00000003519			NR_151722			28942040																						URS00001E0AA0
HGNC:53747	LINC02575	long intergenic non-protein coding RNA 2575	non-coding RNA	RNA, long non-coding	Approved	21q22.3	21q22.3	AP001065.15						2017-09-28			2017-09-28	111216286	ENSG00000228709	OTTHUMG00000086925						28942040																						URS0000527B06
HGNC:53748	LINC02576	long intergenic non-protein coding RNA 2576	non-coding RNA	RNA, long non-coding	Approved	2p14	02p14							2017-09-28			2017-09-28	102724233	ENSG00000232613	OTTHUMG00000152699			XR_427040			28942040																						URS000078030C
HGNC:53749	LINC02577	long intergenic non-protein coding RNA 2577	non-coding RNA	RNA, long non-coding	Approved	7q22.3	07q22.3							2017-09-28			2017-09-28	111216280	ENSG00000228742	OTTHUMG00000157590						28942040																						URS0000622657
HGNC:53750	LINC02578	long intergenic non-protein coding RNA 2578	non-coding RNA	RNA, long non-coding	Approved	9q33.1	09q33.1	RP11-127L21.1						2017-09-28			2017-09-28	111216287	ENSG00000235201	OTTHUMG00000020567			NR_151725			28942040																						URS0000CCE136
HGNC:27942	LINC02579	long intergenic non-protein coding RNA 2579	non-coding RNA	RNA, long non-coding	Approved	2p14	02p14	AC007365.1						2017-09-28			2017-09-28	339807	ENSG00000233694	OTTHUMG00000152679			NR_034023			28942040																						URS000075DEC3
HGNC:53751	LINC02580	long intergenic non-protein coding RNA 2580	non-coding RNA	RNA, long non-coding	Approved	2p21	02p21	AC093609.1						2017-09-28			2017-09-28	100506047	ENSG00000230587	OTTHUMG00000152374			NR_151714			28942040																						URS0000CCDFD5
HGNC:53792	LINC02582	long intergenic non-protein coding RNA 2582	non-coding RNA	RNA, long non-coding	Approved	18q22.3	18q22.3	CTD-2354A18.1						2017-12-20			2017-12-20	100505817	ENSG00000261780	OTTHUMG00000176206			NR_038340			29254165																						URS000075B4BA
HGNC:53812	LINC02583	long intergenic non-protein coding RNA 2583	non-coding RNA	RNA, long non-coding	Approved	2p21	02p21							2018-01-24			2018-01-24	101805491	ENSG00000187600				NR_103805																									URS000075AA12
HGNC:33275	LINC02584	long intergenic non-protein coding RNA 2584	non-coding RNA	RNA, long non-coding	Approved	11q13.3	11q13.3			"C11orf78|NCRNA00224|ANO1-AS2"	"chromosome 11 open reading frame 78|non-protein coding RNA 224|ANO1 antisense RNA 2 (non-protein coding)|ANO1 antisense RNA 2|ANO1 antisense RNA 2 (head to head)"			2007-01-29	2018-03-21	2018-03-21	2018-03-21	100009613	ENSG00000254417	OTTHUMG00000167162	uc058erk.1	"AW592641|EF419887"	NR_103835																									URS000075BC24
HGNC:50302	LINC02585	long intergenic non-protein coding RNA 2585	non-coding RNA	RNA, long non-coding	Approved	3p21.31	03p21.31			CELSR3-AS1	CELSR3 antisense RNA 1 (head to head)			2014-04-07	2018-03-22	2018-03-22	2018-03-22	102724368	ENSG00000228350	OTTHUMG00000156627		BM714397	NR_111921																									URS000075B697
HGNC:39958	LINC02586	long intergenic non-protein coding RNA 2586	non-coding RNA	RNA, long non-coding	Approved	1p13.3	01p13.3			KCNC4-AS1	"KCNC4 antisense RNA 1 (non-protein coding)|KCNC4 antisense RNA 1|KCNC4 antisense RNA 1 (head to head)"			2011-04-18	2018-03-23	2018-03-23	2018-03-23	100873974	ENSG00000224965	OTTHUMG00000040850	uc031ule.2		NR_046546																									URS000075CAFB
HGNC:50672	LINC02587	long intergenic non-protein coding RNA 2587	non-coding RNA	RNA, long non-coding	Approved	7p21.2	07p21.2			MEOX2-AS1	MEOX2 antisense RNA 1 (head to head)			2014-06-05	2018-03-23	2018-03-23	2018-03-23	101927524	ENSG00000229108	OTTHUMG00000152388			NR_110094																									URS000075E15D
HGNC:19827	LINC02588	long intergenic non-protein coding RNA 2588	non-coding RNA	RNA, long non-coding	Approved	14q12	14q12			"C14orf22|NOVA1-AS1"	"chromosome 14 open reading frame 22|NOVA1 antisense RNA 1 (non-protein coding)|NOVA1 antisense RNA 1|NOVA1 antisense RNA 1 (head to head)"			2003-01-13	2018-03-23	2018-03-23	2018-03-23	102725045	ENSG00000257842	OTTHUMG00000170389	uc059ajd.1	AI278049	NR_147061																									URS0000BC4472
HGNC:53859	LINC02589	long intergenic non-protein coding RNA 2589	non-coding RNA	RNA, long non-coding	Approved	Xq22.2	Xq22.2							2018-04-26			2018-04-26	105373300					NR_131236																									URS0000812102
HGNC:53861	LINC02590	long intergenic non-protein coding RNA 2590	non-coding RNA	RNA, long non-coding	Approved	2p21	02p21	AC016735.2						2018-04-27			2018-04-27	112441441	ENSG00000233978							29693709																						URS0000601740
HGNC:53901	LINC02591	long intergenic non-protein coding RNA 2591	non-coding RNA	RNA, long non-coding	Approved	1q21.1	01q21.1							2018-05-17			2018-06-06	388692	ENSG00000263590	OTTHUMG00000041568																												URS0000783C04
HGNC:53933	LINC02593	long intergenic non-protein coding RNA 2593	non-coding RNA	RNA, long non-coding	Approved	1p36.33	01p36.33	AL645608.1						2018-06-15			2018-06-15	100130417	ENSG00000223764	OTTHUMG00000040718			NR_026874			29707762																						URS000075EEDF
HGNC:53935	LINC02594	long intergenic non-protein coding RNA 2594	non-coding RNA	RNA, long non-coding	Approved	17q21.31	17q21.31							2018-06-15			2018-06-15	105371786	ENSG00000267440	OTTHUMG00000180886			XR_001752893			29700972																						URS00005AD37E
HGNC:53946	LINC02595	long intergenic non-protein coding RNA 2595	non-coding RNA	RNA, long non-coding	Approved	Xp11.3	Xp11.3							2018-06-20			2018-06-20	401585	ENSG00000231566	OTTHUMG00000021411		AK098783	NR_125365			29590393																						URS00000B571D
HGNC:53948	LINC02596	long intergenic non-protein coding RNA 2596	non-coding RNA	RNA, long non-coding	Approved	1p36.12	01p36.12	LOC105376834						2018-06-20			2018-06-20	105376834	ENSG00000233431	OTTHUMG00000037843			XR_947046			29568943																						URS000048FBD3
HGNC:53950	LINC02597	long intergenic non-protein coding RNA 2597	non-coding RNA	RNA, long non-coding	Approved	20q13.12	20q13.12	LOC101929866						2018-06-20			2018-06-20	101929866					XR_001754620			29568943																						
HGNC:53954	LINC02598	long intergenic non-protein coding RNA 2598	non-coding RNA	RNA, long non-coding	Approved	12p13.2	12p13.2	"RP11|277P12.9"						2018-06-20			2018-06-20	112588022	ENSG00000256155	OTTHUMG00000168573						29568882																						URS00004F3D5A
HGNC:53931	LINC02599	long intergenic non-protein coding RNA 2599	non-coding RNA	RNA, long non-coding	Approved	8q11.21	08q11.21	AC026904.1						2018-06-27			2018-06-27		ENSG00000233858	OTTHUMG00000141277						29774079																						URS00000F2868
HGNC:53177	LINC02600	long intergenic non-protein coding RNA 2600	non-coding RNA	RNA, long non-coding	Approved	4p16.3	04p16.3	AC141928.1						2018-06-29			2018-06-29	107986251	ENSG00000250986	OTTHUMG00000159831			XR_001741553			29436261																						URS000016BB36
HGNC:53966	LINC02601	long intergenic non-protein coding RNA 2601	non-coding RNA	RNA, long non-coding	Approved	Xp11.4	Xp11.4							2018-07-05			2018-07-05	105373185	ENSG00000223714	OTTHUMG00000021366			NR_135616			29959764																						URS0000A7744F
HGNC:53968	LINC02602	long intergenic non-protein coding RNA 2602	non-coding RNA	RNA, long non-coding	Approved	1q32.2	01q32.2	TCONS_00001798						2018-07-05			2018-07-05	107985257					XR_001738444			29564001																						
HGNC:37186	LINC02603	long intergenic non-protein coding RNA 2603	non-coding RNA	RNA, long non-coding	Approved	9q22.32	09q22.32			MIRLET7DHG	"MIRLET7D host gene (non-protein coding)|MIRLET7D host gene"			2011-09-01	2018-07-18	2018-07-18	2018-07-18	158257	ENSG00000230262	OTTHUMG00000020259	uc004auk.5		NR_046163			15364901																						URS000075ED32
HGNC:53972	LINC02604	long intergenic non-protein coding RNA 2604	non-coding RNA	RNA, long non-coding	Approved	7q11.21	07q11.21	lncHERG	highly expressed long noncoding RNA in glioblastoma					2018-07-26			2018-07-26	644794	ENSG00000273142	OTTHUMG00000186265			NR_136637			29296221																						URS0000A76CF6
HGNC:53974	LINC02605	long intergenic non-protein coding RNA 2605	non-coding RNA	RNA, long non-coding	Approved	8q21.13	08q21.13	RP11-79H23.3						2018-07-27			2018-07-27	112935892	ENSG00000261618	OTTHUMG00000173421																												URS00004656A3
HGNC:54047	LINC02606	long intergenic non-protein coding RNA 2606	non-coding RNA	RNA, long non-coding	Approved	1p36.22	01p36.22							2018-09-26			2018-09-26	100506022	ENSG00000284693				NR_104622																									
HGNC:54049	LINC02607	long intergenic non-protein coding RNA 2607	non-coding RNA	RNA, long non-coding	Approved	1p21.3	01p21.3							2018-09-26			2018-09-26	100996635	ENSG00000228971				NR_110621																									
HGNC:54052	LINC02608	long intergenic non-protein coding RNA 2608	non-coding RNA	RNA, long non-coding	Approved	1q32.3	01q32.3							2018-09-26			2018-09-26	101929541	ENSG00000226251	OTTHUMG00000037132			NR_125984																									
HGNC:27140	LINC02609	long intergenic non-protein coding RNA 2609	non-coding RNA	RNA, long non-coding	Approved	1p22.2	01p22.2							2018-09-26			2018-09-26	105378853	ENSG00000233593	OTTHUMG00000010018			NR_135038																									
HGNC:27177	LINC02610	long intergenic non-protein coding RNA 2610	non-coding RNA	RNA, long non-coding	Approved	2q37.3	02q37.3							2018-09-26			2018-09-26	151174	ENSG00000186235	OTTHUMG00000152898		AK057399	NR_026925																									
HGNC:54060	LINC02611	long intergenic non-protein coding RNA 2611	non-coding RNA	RNA, long non-coding	Approved	2q11.2	02q11.2							2018-09-27			2018-09-27	101927070	ENSG00000226791				NR_126337																									
HGNC:54067	LINC02612	long intergenic non-protein coding RNA 2612	non-coding RNA	RNA, long non-coding	Approved	2q23.3	02q23.3							2018-09-27			2018-09-27	101929282	ENSG00000224048				NR_110244																									
HGNC:54068	LINC02613	long intergenic non-protein coding RNA 2613	non-coding RNA	RNA, long non-coding	Approved	2p22.1	02p22.1							2018-09-27			2018-09-27	101929596	ENSG00000231367				NR_110259																									
HGNC:54072	LINC02614	long intergenic non-protein coding RNA 2614	non-coding RNA	RNA, long non-coding	Approved	3q21.2	03q21.2							2018-09-27			2018-09-27	101927056	ENSG00000241288				NR_125395																									
HGNC:53402	LINC02615	long intergenic non-protein coding RNA 2615	non-coding RNA	RNA, long non-coding	Approved	4q28.2	04q28.2							2018-09-28			2018-09-28	100507487	ENSG00000251432	OTTHUMG00000161321			NR_125882																									
HGNC:54078	LINC02616	long intergenic non-protein coding RNA 2616	non-coding RNA	RNA, long non-coding	Approved	4p14	04p14							2018-09-28			2018-09-28	100508631	ENSG00000261761				NR_134669																									
HGNC:53956	LINCADL	lincRNA adipogenesis and lipogenesis associated	non-coding RNA	RNA, long non-coding	Approved	5q23.1	05q23.1	linc-ADAL	lincRNA for adipogenesis and lipogenesis			Long non-coding RNAs (published)	788	2018-09-06			2018-09-06	107986443					NR_157226			29925637																						
HGNC:49089	LINCMD1	long intergenic non-protein coding RNA, muscle differentiation 1	non-coding RNA	RNA, long non-coding	Approved	6p12.2	06p12.2			"MIR133BHG|LINC-MD1"	MIR133B host gene (non-protein coding)	Long non-coding RNAs (published)	788	2013-08-29	2014-04-22	2014-02-19	2017-10-20	101154644	ENSG00000225613	OTTHUMG00000014842		BG461844	NR_131248			"22000014|24440503"					614933														linc-MD1			URS00008121C0
HGNC:27368	LINGO1-AS1	LINGO1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	15q24.3	15q24.3							2014-11-21			2014-11-21	253044	ENSG00000259666	OTTHUMG00000172626		BC042092	NR_045123			12477932																						URS000075EF5C
HGNC:51423	LINGO1-AS2	LINGO1 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	15q24.3	15q24.3							2014-11-21			2014-11-21	101929478	ENSG00000259281	OTTHUMG00000172627		BC038758	NR_120361																									URS000075B4F1
HGNC:53170	LINP1	lncRNA in non-homologous end joining pathway 1	non-coding RNA	RNA, long non-coding	Approved	10p14	10p14		lncRNA in nonhomologous end joining (NHEJ) pathway 1			Long non-coding RNAs (published)	788	2017-03-15			2018-07-26	108570035	ENSG00000223784	OTTHUMG00000017625			NR_138480			27111890																						URS0000A76D17
HGNC:52294	LIPC-AS1	LIPC antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	15q21.3	15q21.3							2016-05-25			2016-05-25	101928694	ENSG00000259293	OTTHUMG00000171977			NR_120338																									URS000075B478
HGNC:48589	LIPE-AS1	LIPE antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	19q13.2	19q13.2							2013-05-21			2013-05-21	100996307	ENSG00000213904	OTTHUMG00000182815		"AK096849|BM974950"	NR_073179																									URS000075ACDD
HGNC:53130	LIVAR	liver cell viability associated lncRNA	non-coding RNA	RNA, long non-coding	Approved	18q22.2	18q22.2	lnc18q22.2						2017-02-16			2017-02-16	102724895	ENSG00000266304	OTTHUMG00000178698			NR_146458			28073183																						URS0000BC4538
